,dateRep,cases,deaths,countriesAndTerritories
752,2020-02-17,0,0,Algeria
753,2020-02-16,0,0,Algeria
754,2020-02-15,0,0,Algeria
755,2020-02-14,0,0,Algeria
756,2020-02-13,0,0,Algeria
757,2020-02-12,0,0,Algeria
758,2020-02-11,0,0,Algeria
759,2020-02-10,0,0,Algeria
760,2020-02-09,0,0,Algeria
761,2020-02-08,0,0,Algeria
762,2020-02-07,0,0,Algeria
763,2020-02-06,0,0,Algeria
764,2020-02-05,0,0,Algeria
765,2020-02-04,0,0,Algeria
766,2020-02-03,0,0,Algeria
767,2020-02-02,0,0,Algeria
768,2020-02-01,0,0,Algeria
769,2020-01-31,0,0,Algeria
770,2020-01-30,0,0,Algeria
771,2020-01-29,0,0,Algeria
772,2020-01-28,0,0,Algeria
773,2020-01-27,0,0,Algeria
774,2020-01-26,0,0,Algeria
775,2020-01-25,0,0,Algeria
776,2020-01-24,0,0,Algeria
777,2020-01-23,0,0,Algeria
778,2020-01-22,0,0,Algeria
779,2020-01-21,0,0,Algeria
780,2020-01-20,0,0,Algeria
781,2020-01-19,0,0,Algeria
782,2020-01-18,0,0,Algeria
783,2020-01-17,0,0,Algeria
784,2020-01-16,0,0,Algeria
785,2020-01-15,0,0,Algeria
786,2020-01-14,0,0,Algeria
787,2020-01-13,0,0,Algeria
788,2020-01-12,0,0,Algeria
789,2020-01-11,0,0,Algeria
790,2020-01-10,0,0,Algeria
791,2020-01-09,0,0,Algeria
792,2020-01-08,0,0,Algeria
793,2020-01-07,0,0,Algeria
794,2020-01-06,0,0,Algeria
795,2020-01-05,0,0,Algeria
796,2020-01-04,0,0,Algeria
797,2020-01-03,0,0,Algeria
798,2020-01-02,0,0,Algeria
799,2020-01-01,0,0,Algeria
800,2019-12-31,0,0,Algeria
801,2020-10-20,246,3,Andorra
802,2020-10-19,0,0,Andorra
803,2020-10-18,0,0,Andorra
804,2020-10-17,187,0,Andorra
805,2020-10-16,0,0,Andorra
806,2020-10-15,195,2,Andorra
807,2020-10-14,0,0,Andorra
808,2020-10-13,299,2,Andorra
809,2020-10-12,0,0,Andorra
810,2020-10-11,0,0,Andorra
811,2020-10-10,128,1,Andorra
812,2020-10-09,0,1,Andorra
813,2020-10-08,198,0,Andorra
814,2020-10-07,0,0,Andorra
815,2020-10-06,260,0,Andorra
816,2020-10-05,0,0,Andorra
817,2020-10-04,0,0,Andorra
818,2020-10-03,60,0,Andorra
819,2020-10-02,0,0,Andorra
820,2020-10-01,84,0,Andorra
821,2020-09-30,0,0,Andorra
822,2020-09-29,130,0,Andorra
823,2020-09-28,0,0,Andorra
824,2020-09-27,0,0,Andorra
825,2020-09-26,83,0,Andorra
826,2020-09-25,0,0,Andorra
827,2020-09-24,72,0,Andorra
828,2020-09-23,0,0,Andorra
829,2020-09-22,117,0,Andorra
830,2020-09-21,0,0,Andorra
831,2020-09-20,0,0,Andorra
832,2020-09-19,81,0,Andorra
833,2020-09-18,45,0,Andorra
834,2020-09-17,0,0,Andorra
835,2020-09-16,0,0,Andorra
836,2020-09-15,94,0,Andorra
837,2020-09-14,0,0,Andorra
838,2020-09-13,0,0,Andorra
839,2020-09-12,43,0,Andorra
840,2020-09-11,0,0,Andorra
841,2020-09-10,40,0,Andorra
842,2020-09-09,0,0,Andorra
843,2020-09-08,46,0,Andorra
844,2020-09-07,0,0,Andorra
845,2020-09-06,0,0,Andorra
846,2020-09-05,16,0,Andorra
847,2020-09-04,0,0,Andorra
848,2020-09-03,15,0,Andorra
849,2020-09-02,8,0,Andorra
850,2020-09-01,52,0,Andorra
851,2020-08-31,0,0,Andorra
852,2020-08-30,0,0,Andorra
853,2020-08-29,26,0,Andorra
854,2020-08-28,0,0,Andorra
855,2020-08-27,38,0,Andorra
856,2020-08-26,0,0,Andorra
857,2020-08-25,15,0,Andorra
858,2020-08-24,0,0,Andorra
859,2020-08-23,0,0,Andorra
860,2020-08-22,21,0,Andorra
861,2020-08-21,0,0,Andorra
862,2020-08-20,19,0,Andorra
863,2020-08-19,0,0,Andorra
864,2020-08-18,16,0,Andorra
865,2020-08-17,0,0,Andorra
866,2020-08-16,0,0,Andorra
867,2020-08-15,8,0,Andorra
868,2020-08-14,4,0,Andorra
869,2020-08-13,14,1,Andorra
870,2020-08-12,0,0,Andorra
871,2020-08-11,7,0,Andorra
872,2020-08-10,0,0,Andorra
873,2020-08-09,1,0,Andorra
874,2020-08-08,11,0,Andorra
875,2020-08-07,5,0,Andorra
876,2020-08-06,0,0,Andorra
877,2020-08-05,2,0,Andorra
878,2020-08-04,12,0,Andorra
879,2020-08-03,0,0,Andorra
880,2020-08-02,0,0,Andorra
881,2020-08-01,3,0,Andorra
882,2020-07-31,4,0,Andorra
883,2020-07-30,11,0,Andorra
884,2020-07-29,0,0,Andorra
885,2020-07-28,10,0,Andorra
886,2020-07-27,0,0,Andorra
887,2020-07-26,8,0,Andorra
888,2020-07-25,0,0,Andorra
889,2020-07-24,0,0,Andorra
890,2020-07-23,5,0,Andorra
891,2020-07-22,0,0,Andorra
892,2020-07-21,4,0,Andorra
893,2020-07-20,0,0,Andorra
894,2020-07-19,0,0,Andorra
895,2020-07-18,3,0,Andorra
896,2020-07-17,15,0,Andorra
897,2020-07-16,1,0,Andorra
898,2020-07-15,3,0,Andorra
899,2020-07-14,3,0,Andorra
900,2020-07-13,0,0,Andorra
901,2020-07-12,0,0,Andorra
902,2020-07-11,0,0,Andorra
903,2020-07-10,0,0,Andorra
904,2020-07-09,0,0,Andorra
905,2020-07-08,0,0,Andorra
906,2020-07-07,0,0,Andorra
907,2020-07-06,0,0,Andorra
908,2020-07-05,0,0,Andorra
909,2020-07-04,0,0,Andorra
910,2020-07-03,0,0,Andorra
911,2020-07-02,0,0,Andorra
912,2020-07-01,0,0,Andorra
913,2020-06-30,0,0,Andorra
914,2020-06-29,0,0,Andorra
915,2020-06-28,0,0,Andorra
916,2020-06-27,0,0,Andorra
917,2020-06-26,0,0,Andorra
918,2020-06-25,0,0,Andorra
919,2020-06-24,0,0,Andorra
920,2020-06-23,0,0,Andorra
921,2020-06-22,0,0,Andorra
922,2020-06-21,0,0,Andorra
923,2020-06-20,0,0,Andorra
924,2020-06-19,1,0,Andorra
925,2020-06-18,0,0,Andorra
926,2020-06-17,1,1,Andorra
927,2020-06-16,0,0,Andorra
928,2020-06-15,0,0,Andorra
929,2020-06-14,0,0,Andorra
930,2020-06-13,1,0,Andorra
931,2020-06-12,0,0,Andorra
932,2020-06-11,0,0,Andorra
933,2020-06-10,0,0,Andorra
934,2020-06-09,0,0,Andorra
935,2020-06-08,0,0,Andorra
936,2020-06-07,0,0,Andorra
937,2020-06-06,0,0,Andorra
938,2020-06-05,1,0,Andorra
939,2020-06-04,7,0,Andorra
940,2020-06-03,79,0,Andorra
941,2020-06-02,1,0,Andorra
942,2020-06-01,0,0,Andorra
943,2020-05-31,0,0,Andorra
944,2020-05-30,1,0,Andorra
945,2020-05-29,0,0,Andorra
946,2020-05-28,0,0,Andorra
947,2020-05-27,0,0,Andorra
948,2020-05-26,0,0,Andorra
949,2020-05-25,1,0,Andorra
950,2020-05-24,0,0,Andorra
951,2020-05-23,0,0,Andorra
952,2020-05-22,0,0,Andorra
953,2020-05-21,1,0,Andorra
954,2020-05-20,0,0,Andorra
955,2020-05-19,0,0,Andorra
956,2020-05-18,0,0,Andorra
957,2020-05-17,0,2,Andorra
958,2020-05-16,0,0,Andorra
959,2020-05-15,1,0,Andorra
960,2020-05-14,2,1,Andorra
961,2020-05-13,2,0,Andorra
962,2020-05-12,1,0,Andorra
963,2020-05-11,1,0,Andorra
964,2020-05-10,2,1,Andorra
965,2020-05-09,0,0,Andorra
966,2020-05-08,1,1,Andorra
967,2020-05-07,0,0,Andorra
968,2020-05-06,1,1,Andorra
969,2020-05-05,2,0,Andorra
970,2020-05-04,1,1,Andorra
971,2020-05-03,1,1,Andorra
972,2020-05-02,1,1,Andorra
973,2020-05-01,2,0,Andorra
974,2020-04-30,0,1,Andorra
975,2020-04-29,0,1,Andorra
976,2020-04-28,3,0,Andorra
977,2020-04-27,7,0,Andorra
978,2020-04-26,2,0,Andorra
979,2020-04-25,7,3,Andorra
980,2020-04-24,1,0,Andorra
981,2020-04-23,6,0,Andorra
982,2020-04-22,0,1,Andorra
983,2020-04-21,4,0,Andorra
984,2020-04-20,9,1,Andorra
985,2020-04-19,8,0,Andorra
986,2020-04-18,14,2,Andorra
987,2020-04-17,9,0,Andorra
988,2020-04-16,14,2,Andorra
989,2020-04-15,13,2,Andorra
990,2020-04-14,8,0,Andorra
991,2020-04-13,16,1,Andorra
992,2020-04-12,21,2,Andorra
993,2020-04-11,18,1,Andorra
994,2020-04-10,19,2,Andorra
995,2020-04-09,19,1,Andorra
996,2020-04-08,19,1,Andorra
997,2020-04-07,25,3,Andorra
998,2020-04-06,35,1,Andorra
999,2020-04-05,27,1,Andorra
1000,2020-04-04,11,1,Andorra
1001,2020-04-03,38,1,Andorra
1002,2020-04-02,14,2,Andorra
1003,2020-04-01,6,4,Andorra
1004,2020-03-31,36,2,Andorra
1005,2020-03-30,26,2,Andorra
1006,2020-03-29,41,1,Andorra
1007,2020-03-28,43,0,Andorra
1008,2020-03-27,36,3,Andorra
1009,2020-03-26,24,0,Andorra
1010,2020-03-25,31,0,Andorra
1011,2020-03-24,20,0,Andorra
1012,2020-03-23,25,0,Andorra
1013,2020-03-22,13,0,Andorra
1014,2020-03-21,0,0,Andorra
1015,2020-03-20,22,0,Andorra
1016,2020-03-19,39,0,Andorra
1017,2020-03-18,0,0,Andorra
1018,2020-03-17,9,0,Andorra
1019,2020-03-16,3,0,Andorra
1020,2020-03-14,1,0,Andorra
1021,2020-03-03,1,0,Andorra
1022,2020-10-20,160,6,Angola
1023,2020-10-19,240,7,Angola
1024,2020-10-18,126,6,Angola
1025,2020-10-17,250,1,Angola
1026,2020-10-16,166,5,Angola
1027,2020-10-15,192,3,Angola
1028,2020-10-14,122,1,Angola
1029,2020-10-13,120,0,Angola
1030,2020-10-12,215,6,Angola
1031,2020-10-11,73,4,Angola
1032,2020-10-10,95,2,Angola
1033,2020-10-09,138,0,Angola
1034,2020-10-08,0,0,Angola
1035,2020-10-07,355,13,Angola
1036,2020-10-06,0,0,Angola
1037,2020-10-05,159,4,Angola
1038,2020-10-04,97,4,Angola
1039,2020-10-03,142,2,Angola
1040,2020-10-02,0,1,Angola
1041,2020-10-01,67,3,Angola
1042,2020-09-30,108,3,Angola
1043,2020-09-29,125,5,Angola
1044,2020-09-28,82,4,Angola
1045,2020-09-27,115,5,Angola
1046,2020-09-26,112,3,Angola
1047,2020-09-25,127,4,Angola
1048,2020-09-24,0,0,Angola
1049,2020-09-23,119,1,Angola
1050,2020-09-22,126,2,Angola
1051,2020-09-21,90,8,Angola
1052,2020-09-20,112,0,Angola
1053,2020-09-19,40,0,Angola
1054,2020-09-18,180,5,Angola
1055,2020-09-17,130,5,Angola
1056,2020-09-16,51,0,Angola
1057,2020-09-15,53,2,Angola
1058,2020-09-14,56,1,Angola
1059,2020-09-13,62,1,Angola
1060,2020-09-12,125,4,Angola
1061,2020-09-11,59,2,Angola
1062,2020-09-10,52,4,Angola
1063,2020-09-09,16,3,Angola
1064,2020-09-08,30,0,Angola
1065,2020-09-07,59,2,Angola
1066,2020-09-06,71,2,Angola
1067,2020-09-05,28,1,Angola
1068,2020-09-04,48,3,Angola
1069,2020-09-03,75,1,Angola
1070,2020-09-02,30,1,Angola
1071,2020-09-01,0,0,Angola
1072,2020-08-31,73,0,Angola
1073,2020-08-30,80,1,Angola
1074,2020-08-29,56,1,Angola
1075,2020-08-28,83,2,Angola
1076,2020-08-27,49,1,Angola
1077,2020-08-26,61,2,Angola
1078,2020-08-25,51,4,Angola
1079,2020-08-24,103,2,Angola
1080,2020-08-23,24,1,Angola
1081,2020-08-22,29,1,Angola
1082,2020-08-21,49,2,Angola
1083,2020-08-20,0,0,Angola
1084,2020-08-19,60,2,Angola
1085,2020-08-18,27,2,Angola
1086,2020-08-17,27,0,Angola
1087,2020-08-16,37,3,Angola
1088,2020-08-15,53,3,Angola
1089,2020-08-14,27,0,Angola
1090,2020-08-13,56,2,Angola
1091,2020-08-12,7,3,Angola
1092,2020-08-11,100,5,Angola
1093,2020-08-10,89,6,Angola
1094,2020-08-09,0,0,Angola
1095,2020-08-08,88,2,Angola
1096,2020-08-07,51,3,Angola
1097,2020-08-06,180,5,Angola
1098,2020-08-05,0,0,Angola
1099,2020-08-04,16,2,Angola
1100,2020-08-03,34,0,Angola
1101,2020-08-02,5,1,Angola
1102,2020-08-01,31,3,Angola
1103,2020-07-31,78,1,Angola
1104,2020-07-30,50,6,Angola
1105,2020-07-29,18,1,Angola
1106,2020-07-28,2,0,Angola
1107,2020-07-27,50,5,Angola
1108,2020-07-26,29,2,Angola
1109,2020-07-25,39,0,Angola
1110,2020-07-24,33,3,Angola
1111,2020-07-23,30,1,Angola
1112,2020-07-22,0,0,Angola
1113,2020-07-21,44,0,Angola
1114,2020-07-20,18,0,Angola
1115,2020-07-19,49,0,Angola
1116,2020-07-18,31,1,Angola
1117,2020-07-17,31,1,Angola
1118,2020-07-16,51,1,Angola
1119,2020-07-15,19,0,Angola
1120,2020-07-14,0,0,Angola
1121,2020-07-13,23,1,Angola
1122,2020-07-12,25,2,Angola
1123,2020-07-11,62,1,Angola
1124,2020-07-10,10,1,Angola
1125,2020-07-09,33,2,Angola
1126,2020-07-08,0,0,Angola
1127,2020-07-07,7,0,Angola
1128,2020-07-06,0,0,Angola
1129,2020-07-05,18,1,Angola
1130,2020-07-04,13,1,Angola
1131,2020-07-03,24,2,Angola
1132,2020-07-02,7,2,Angola
1133,2020-07-01,8,2,Angola
1134,2020-06-30,9,0,Angola
1135,2020-06-29,23,1,Angola
1136,2020-06-28,32,0,Angola
1137,2020-06-27,15,0,Angola
1138,2020-06-26,8,0,Angola
1139,2020-06-25,3,0,Angola
1140,2020-06-24,3,1,Angola
1141,2020-06-23,7,0,Angola
1142,2020-06-22,4,1,Angola
1143,2020-06-21,6,0,Angola
1144,2020-06-20,11,1,Angola
1145,2020-06-19,0,0,Angola
1146,2020-06-18,13,1,Angola
1147,2020-06-17,0,0,Angola
1148,2020-06-16,2,0,Angola
1149,2020-06-15,2,0,Angola
1150,2020-06-14,8,1,Angola
1151,2020-06-13,12,0,Angola
1152,2020-06-12,5,1,Angola
1153,2020-06-11,17,0,Angola
1154,2020-06-10,4,0,Angola
1155,2020-06-09,1,0,Angola
1156,2020-06-08,5,0,Angola
1157,2020-06-07,0,0,Angola
1158,2020-06-06,0,0,Angola
1159,2020-06-05,0,0,Angola
1160,2020-06-04,0,0,Angola
1161,2020-06-03,0,0,Angola
1162,2020-06-02,0,0,Angola
1163,2020-06-01,2,0,Angola
1164,2020-05-31,7,0,Angola
1165,2020-05-30,4,0,Angola
1166,2020-05-29,2,0,Angola
1167,2020-05-28,0,0,Angola
1168,2020-05-27,2,0,Angola
1169,2020-05-26,0,0,Angola
1170,2020-05-25,9,1,Angola
1171,2020-05-24,0,0,Angola
1172,2020-05-23,2,0,Angola
1173,2020-05-22,6,0,Angola
1174,2020-05-21,2,1,Angola
1175,2020-05-20,2,0,Angola
1176,2020-05-19,0,0,Angola
1177,2020-05-18,0,0,Angola
1178,2020-05-17,0,0,Angola
1179,2020-05-16,0,0,Angola
1180,2020-05-15,3,0,Angola
1181,2020-05-14,0,0,Angola
1182,2020-05-13,0,0,Angola
1183,2020-05-12,0,0,Angola
1184,2020-05-11,2,0,Angola
1185,2020-05-10,0,0,Angola
1186,2020-05-09,7,0,Angola
1187,2020-05-08,0,0,Angola
1188,2020-05-07,0,0,Angola
1189,2020-05-06,1,0,Angola
1190,2020-05-05,0,0,Angola
1191,2020-05-04,0,0,Angola
1192,2020-05-03,6,0,Angola
1193,2020-05-02,2,0,Angola
1194,2020-05-01,0,0,Angola
1195,2020-04-30,0,0,Angola
1196,2020-04-29,0,0,Angola
1197,2020-04-28,1,0,Angola
1198,2020-04-27,1,0,Angola
1199,2020-04-26,0,0,Angola
1200,2020-04-25,0,0,Angola
1201,2020-04-24,1,0,Angola
1202,2020-04-23,0,0,Angola
1203,2020-04-22,0,0,Angola
1204,2020-04-21,0,0,Angola
1205,2020-04-20,0,0,Angola
1206,2020-04-19,5,0,Angola
1207,2020-04-18,0,0,Angola
1208,2020-04-17,0,0,Angola
1209,2020-04-16,0,0,Angola
1210,2020-04-15,0,0,Angola
1211,2020-04-14,0,0,Angola
1212,2020-04-13,0,0,Angola
1213,2020-04-12,0,0,Angola
1214,2020-04-11,0,0,Angola
1215,2020-04-10,0,0,Angola
1216,2020-04-09,2,0,Angola
1217,2020-04-08,1,0,Angola
1218,2020-04-07,2,0,Angola
1219,2020-04-06,4,0,Angola
1220,2020-04-05,2,0,Angola
1221,2020-04-04,0,0,Angola
1222,2020-04-03,0,0,Angola
1223,2020-04-02,1,0,Angola
1224,2020-04-01,0,0,Angola
1225,2020-03-31,0,0,Angola
1226,2020-03-30,3,2,Angola
1227,2020-03-29,0,0,Angola
1228,2020-03-28,1,0,Angola
1229,2020-03-27,1,0,Angola
1230,2020-03-26,0,0,Angola
1231,2020-03-25,0,0,Angola
1232,2020-03-24,0,0,Angola
1233,2020-03-23,0,0,Angola
1234,2020-03-22,2,0,Angola
1235,2020-10-20,0,0,Anguilla
1236,2020-10-19,0,0,Anguilla
1237,2020-10-18,0,0,Anguilla
1238,2020-10-17,0,0,Anguilla
1239,2020-10-16,0,0,Anguilla
1240,2020-10-15,0,0,Anguilla
1241,2020-10-14,0,0,Anguilla
1242,2020-10-13,0,0,Anguilla
1243,2020-10-12,0,0,Anguilla
1244,2020-10-11,0,0,Anguilla
1245,2020-10-10,0,0,Anguilla
1246,2020-10-09,0,0,Anguilla
1247,2020-10-08,0,0,Anguilla
1248,2020-10-07,0,0,Anguilla
1249,2020-10-06,0,0,Anguilla
1250,2020-10-05,0,0,Anguilla
1251,2020-10-04,0,0,Anguilla
1252,2020-10-03,0,0,Anguilla
1253,2020-10-02,0,0,Anguilla
1254,2020-10-01,0,0,Anguilla
1255,2020-09-30,0,0,Anguilla
1256,2020-09-29,0,0,Anguilla
1257,2020-09-28,0,0,Anguilla
1258,2020-09-27,0,0,Anguilla
1259,2020-09-26,0,0,Anguilla
1260,2020-09-25,0,0,Anguilla
1261,2020-09-24,0,0,Anguilla
1262,2020-09-23,0,0,Anguilla
1263,2020-09-22,0,0,Anguilla
1264,2020-09-21,0,0,Anguilla
1265,2020-09-20,0,0,Anguilla
1266,2020-09-19,0,0,Anguilla
1267,2020-09-18,0,0,Anguilla
1268,2020-09-17,0,0,Anguilla
1269,2020-09-16,0,0,Anguilla
1270,2020-09-15,0,0,Anguilla
1271,2020-09-14,0,0,Anguilla
1272,2020-09-13,0,0,Anguilla
1273,2020-09-12,0,0,Anguilla
1274,2020-09-11,0,0,Anguilla
1275,2020-09-10,0,0,Anguilla
1276,2020-09-09,0,0,Anguilla
1277,2020-09-08,0,0,Anguilla
1278,2020-09-07,0,0,Anguilla
1279,2020-09-06,0,0,Anguilla
1280,2020-09-05,0,0,Anguilla
1281,2020-09-04,0,0,Anguilla
1282,2020-09-03,0,0,Anguilla
1283,2020-09-02,0,0,Anguilla
1284,2020-09-01,0,0,Anguilla
1285,2020-08-31,0,0,Anguilla
1286,2020-08-30,0,0,Anguilla
1287,2020-08-29,0,0,Anguilla
1288,2020-08-28,0,0,Anguilla
1289,2020-08-27,0,0,Anguilla
1290,2020-08-26,0,0,Anguilla
1291,2020-08-25,0,0,Anguilla
1292,2020-08-24,0,0,Anguilla
1293,2020-08-23,0,0,Anguilla
1294,2020-08-22,0,0,Anguilla
1295,2020-08-21,0,0,Anguilla
1296,2020-08-20,0,0,Anguilla
1297,2020-08-19,0,0,Anguilla
1298,2020-08-18,0,0,Anguilla
1299,2020-08-17,0,0,Anguilla
1300,2020-08-16,0,0,Anguilla
1301,2020-08-15,0,0,Anguilla
1302,2020-08-14,0,0,Anguilla
1303,2020-08-13,0,0,Anguilla
1304,2020-08-12,0,0,Anguilla
1305,2020-08-11,0,0,Anguilla
1306,2020-08-10,0,0,Anguilla
1307,2020-08-09,0,0,Anguilla
1308,2020-08-08,0,0,Anguilla
1309,2020-08-07,0,0,Anguilla
1310,2020-08-06,0,0,Anguilla
1311,2020-08-05,0,0,Anguilla
1312,2020-08-04,0,0,Anguilla
1313,2020-08-03,0,0,Anguilla
1314,2020-08-02,0,0,Anguilla
1315,2020-08-01,0,0,Anguilla
1316,2020-07-31,0,0,Anguilla
1317,2020-07-30,0,0,Anguilla
1318,2020-07-29,0,0,Anguilla
1319,2020-07-28,0,0,Anguilla
1320,2020-07-27,0,0,Anguilla
1321,2020-07-26,0,0,Anguilla
1322,2020-07-25,0,0,Anguilla
1323,2020-07-24,0,0,Anguilla
1324,2020-07-23,0,0,Anguilla
1325,2020-07-22,0,0,Anguilla
1326,2020-07-21,0,0,Anguilla
1327,2020-07-20,0,0,Anguilla
1328,2020-07-19,0,0,Anguilla
1329,2020-07-18,0,0,Anguilla
1330,2020-07-17,0,0,Anguilla
1331,2020-07-16,0,0,Anguilla
1332,2020-07-15,0,0,Anguilla
1333,2020-07-14,0,0,Anguilla
1334,2020-07-13,0,0,Anguilla
1335,2020-07-12,0,0,Anguilla
1336,2020-07-11,0,0,Anguilla
1337,2020-07-10,0,0,Anguilla
1338,2020-07-09,0,0,Anguilla
1339,2020-07-08,0,0,Anguilla
1340,2020-07-07,0,0,Anguilla
1341,2020-07-06,0,0,Anguilla
1342,2020-07-05,0,0,Anguilla
1343,2020-07-04,0,0,Anguilla
1344,2020-07-03,0,0,Anguilla
1345,2020-07-02,0,0,Anguilla
1346,2020-07-01,0,0,Anguilla
1347,2020-06-30,0,0,Anguilla
1348,2020-06-29,0,0,Anguilla
1349,2020-06-28,0,0,Anguilla
1350,2020-06-27,0,0,Anguilla
1351,2020-06-26,0,0,Anguilla
1352,2020-06-25,0,0,Anguilla
1353,2020-06-24,0,0,Anguilla
1354,2020-06-23,0,0,Anguilla
1355,2020-06-22,0,0,Anguilla
1356,2020-06-21,0,0,Anguilla
1357,2020-06-20,0,0,Anguilla
1358,2020-06-19,0,0,Anguilla
1359,2020-06-18,0,0,Anguilla
1360,2020-06-17,0,0,Anguilla
1361,2020-06-16,0,0,Anguilla
1362,2020-06-15,0,0,Anguilla
1363,2020-06-14,0,0,Anguilla
1364,2020-06-13,0,0,Anguilla
1365,2020-06-12,0,0,Anguilla
1366,2020-06-11,0,0,Anguilla
1367,2020-06-10,0,0,Anguilla
1368,2020-06-09,0,0,Anguilla
1369,2020-06-08,0,0,Anguilla
1370,2020-06-07,0,0,Anguilla
1371,2020-06-06,0,0,Anguilla
1372,2020-06-05,0,0,Anguilla
1373,2020-06-04,0,0,Anguilla
1374,2020-06-03,0,0,Anguilla
1375,2020-06-02,0,0,Anguilla
1376,2020-06-01,0,0,Anguilla
1377,2020-05-31,0,0,Anguilla
1378,2020-05-30,0,0,Anguilla
1379,2020-05-29,0,0,Anguilla
1380,2020-05-28,0,0,Anguilla
1381,2020-05-27,0,0,Anguilla
1382,2020-05-26,0,0,Anguilla
1383,2020-05-25,0,0,Anguilla
1384,2020-05-24,0,0,Anguilla
1385,2020-05-23,0,0,Anguilla
1386,2020-05-22,0,0,Anguilla
1387,2020-05-21,0,0,Anguilla
1388,2020-05-20,0,0,Anguilla
1389,2020-05-19,0,0,Anguilla
1390,2020-05-18,0,0,Anguilla
1391,2020-05-17,0,0,Anguilla
1392,2020-05-16,0,0,Anguilla
1393,2020-05-15,0,0,Anguilla
1394,2020-05-14,0,0,Anguilla
1395,2020-05-13,0,0,Anguilla
1396,2020-05-12,0,0,Anguilla
1397,2020-05-11,0,0,Anguilla
1398,2020-05-10,0,0,Anguilla
1399,2020-05-09,0,0,Anguilla
1400,2020-05-08,0,0,Anguilla
1401,2020-05-07,0,0,Anguilla
1402,2020-05-06,0,0,Anguilla
1403,2020-05-05,0,0,Anguilla
1404,2020-05-04,0,0,Anguilla
1405,2020-05-03,0,0,Anguilla
1406,2020-05-02,0,0,Anguilla
1407,2020-05-01,0,0,Anguilla
1408,2020-04-30,0,0,Anguilla
1409,2020-04-29,0,0,Anguilla
1410,2020-04-28,0,0,Anguilla
1411,2020-04-27,0,0,Anguilla
1412,2020-04-26,0,0,Anguilla
1413,2020-04-25,0,0,Anguilla
1414,2020-04-24,0,0,Anguilla
1415,2020-04-23,0,0,Anguilla
1416,2020-04-22,0,0,Anguilla
1417,2020-04-21,0,0,Anguilla
1418,2020-04-20,0,0,Anguilla
1419,2020-04-19,0,0,Anguilla
1420,2020-04-18,0,0,Anguilla
1421,2020-04-17,0,0,Anguilla
1422,2020-04-16,0,0,Anguilla
1423,2020-04-15,0,0,Anguilla
1424,2020-04-14,0,0,Anguilla
1425,2020-04-13,0,0,Anguilla
1426,2020-04-12,0,0,Anguilla
1427,2020-04-11,0,0,Anguilla
1428,2020-04-10,0,0,Anguilla
1429,2020-04-09,0,0,Anguilla
1430,2020-04-08,0,0,Anguilla
1431,2020-04-07,0,0,Anguilla
1432,2020-04-06,0,0,Anguilla
1433,2020-04-05,0,0,Anguilla
1434,2020-04-04,0,0,Anguilla
1435,2020-04-03,1,0,Anguilla
1436,2020-04-02,0,0,Anguilla
1437,2020-04-01,0,0,Anguilla
1438,2020-03-31,0,0,Anguilla
1439,2020-03-30,0,0,Anguilla
1440,2020-03-29,0,0,Anguilla
1441,2020-03-28,0,0,Anguilla
1442,2020-03-27,2,0,Anguilla
1443,2020-10-20,0,0,Antigua_and_Barbuda
1444,2020-10-19,0,0,Antigua_and_Barbuda
1445,2020-10-18,7,0,Antigua_and_Barbuda
1446,2020-10-17,0,0,Antigua_and_Barbuda
1447,2020-10-16,0,0,Antigua_and_Barbuda
1448,2020-10-15,1,0,Antigua_and_Barbuda
1449,2020-10-14,0,0,Antigua_and_Barbuda
1450,2020-10-13,0,0,Antigua_and_Barbuda
1451,2020-10-12,0,0,Antigua_and_Barbuda
1452,2020-10-11,0,0,Antigua_and_Barbuda
1453,2020-10-10,0,0,Antigua_and_Barbuda
1454,2020-10-09,3,0,Antigua_and_Barbuda
1455,2020-10-08,0,0,Antigua_and_Barbuda
1456,2020-10-07,1,0,Antigua_and_Barbuda
1457,2020-10-06,0,0,Antigua_and_Barbuda
1458,2020-10-05,0,0,Antigua_and_Barbuda
1459,2020-10-04,1,0,Antigua_and_Barbuda
1460,2020-10-03,0,0,Antigua_and_Barbuda
1461,2020-10-02,5,0,Antigua_and_Barbuda
1462,2020-10-01,0,0,Antigua_and_Barbuda
1463,2020-09-30,0,0,Antigua_and_Barbuda
1464,2020-09-29,0,0,Antigua_and_Barbuda
1465,2020-09-28,0,0,Antigua_and_Barbuda
1466,2020-09-27,3,0,Antigua_and_Barbuda
1467,2020-09-26,0,0,Antigua_and_Barbuda
1468,2020-09-25,1,0,Antigua_and_Barbuda
1469,2020-09-24,1,0,Antigua_and_Barbuda
1470,2020-09-23,0,0,Antigua_and_Barbuda
1471,2020-09-22,0,0,Antigua_and_Barbuda
1472,2020-09-21,0,0,Antigua_and_Barbuda
1473,2020-09-20,1,0,Antigua_and_Barbuda
1474,2020-09-19,0,0,Antigua_and_Barbuda
1475,2020-09-18,0,0,Antigua_and_Barbuda
1476,2020-09-17,0,0,Antigua_and_Barbuda
1477,2020-09-16,0,0,Antigua_and_Barbuda
1478,2020-09-15,0,0,Antigua_and_Barbuda
1479,2020-09-14,0,0,Antigua_and_Barbuda
1480,2020-09-13,0,0,Antigua_and_Barbuda
1481,2020-09-12,0,0,Antigua_and_Barbuda
1482,2020-09-11,0,0,Antigua_and_Barbuda
